Date,Team,Opponent,Team Score,Opponent Score
2/15/2016,Southern,Mississippi Valley State,97,64
2/15/2016,Long Island University,St. Francis (NY),82,67
2/15/2016,Texas Southern,Grambling,79,72
2/15/2016,Wichita State,New Mexico State,71,41
2/15/2016,Oakland,Wright State,89,73
2/15/2016,Virginia,North Carolina State,73,53
2/15/2016,Texas A&M-Corpus Christi,New Orleans,65,57
2/15/2016,Bethune-Cookman,North Carolina A&T,83,77
2/15/2016,Monmouth,Manhattan,79,70
2/15/2016,Jackson State,Prairie View,80,66
2/15/2016,North Carolina Central,Florida A&M,79,74
2/15/2016,North Carolina-Greensboro,Wofford,65,61
2/16/2016,Howard,Maryland-Eastern Shore,77,74
2/16/2016,Florida,Georgia,57,53
2/16/2016,South Florida,East Carolina,69,52
2/16/2016,Ball State,Miami (OH),73,56
2/16/2016,Mississippi State,Vanderbilt,75,74
2/16/2016,Illinois,Rutgers,82,66
2/16/2016,Kent State,Western Michigan,85,78
2/16/2016,Baylor,Iowa State,100,91
2/16/2016,Butler,Creighton,88,75
2/16/2016,Air Force,Nevada-Las Vegas,79,74
2/16/2016,Akron,Buffalo,80,70
2/16/2016,Valparaiso,Cleveland State,66,43
2/16/2016,Davidson,Richmond,83,79
2/16/2016,Campbell,Allen,110,66
2/16/2016,Central Michigan,Toledo,77,69
2/16/2016,Texas,West Virginia,85,78
2/16/2016,Troy,South Alabama,61,54
2/16/2016,Purdue,Northwestern,71,61
2/16/2016,Virginia Commonwealth,Rhode Island,83,67
2/16/2016,Youngstown State,Illinois-Chicago,92,91
2/16/2016,Texas A&M,Mississippi,71,56
2/16/2016,Kansas State,Texas Christian,63,49
2/16/2016,Northern Illinois,Bowling Green State,71,60
2/16/2016,Detroit Mercy,Northern Kentucky,74,68
2/16/2016,Morehead State,St. Catharine,105,66
2/16/2016,Missouri,South Carolina,72,67
2/16/2016,Ohio State,Michigan,76,66
2/16/2016,Pittsburgh,Wake Forest,101,96
2/16/2016,Ohio,Eastern Michigan,86,64
2/17/2016,Seton Hall,Georgetown,72,64
2/17/2016,Hartford,Maryland-Baltimore County,88,65
2/17/2016,Illinois State,Indiana State,78,50
2/17/2016,Saint Louis,George Mason,79,77
2/17/2016,Georgia Tech,Florida State,86,80
2/17/2016,Fordham,Massachusetts,76,66
2/17/2016,Alabama,Louisiana State,76,69
2/17/2016,Louisville,Syracuse,72,58
2/17/2016,La Salle,St. Bonaventure,71,64
2/17/2016,Indiana,Nebraska,80,64
2/17/2016,IUPUI,Nebraska-Omaha,88,76
2/17/2016,Auburn,Arkansas,90,86
2/17/2016,Army,Holy Cross,72,68
2/17/2016,Boston University,Colgate,71,68
2/17/2016,Albany (NY),Stony Brook,82,70
2/17/2016,American,Lafayette,60,59
2/17/2016,Arizona,Arizona State,99,61
2/17/2016,Clemson,Boston College,65,54
2/17/2016,Evansville,Drake,80,74
2/17/2016,George Washington,Duquesne,81,74
2/17/2016,Bucknell,Loyola (MD),87,52
2/17/2016,UC-Irvine,Cal State Fullerton,96,77
2/17/2016,Loyola (IL),Northern Iowa,59,56
2/17/2016,St. John's (NY),DePaul,80,65
2/17/2016,Villanova,Temple,83,67
2/17/2016,Southern Illinois,Bradley,71,59
2/17/2016,South Dakota,York (NE),82,55
2/17/2016,Southern California,Colorado,79,72
2/17/2016,Fresno State,Wyoming,79,75
2/17/2016,Vermont,Binghamton,78,64
2/17/2016,Xavier,Providence,85,74
2/17/2016,Houston,Tulane,82,69
2/17/2016,Texas Tech,Oklahoma,65,63
2/17/2016,Utah State,Colorado State,72,59
2/17/2016,New Hampshire,Massachusetts-Lowell,80,69
2/17/2016,New Mexico,Boise State,80,78
2/17/2016,Lehigh,Navy,77,74
2/17/2016,Memphis,Central Florida,73,56
2/17/2016,Miami (FL),Virginia Tech,65,49
2/17/2016,Saint Joseph's,Dayton,79,70
2/17/2016,Nevada,San Jose State,61,55
2/17/2016,Saint Peter's,Manhattan,70,69
2/17/2016,Penn State,Iowa,79,75
2/17/2016,Duke,North Carolina,74,73
2/17/2016,North Dakota State,Western Illinois,63,54
2/18/2016,IPFW,South Dakota State,91,79
2/18/2016,Houston Baptist,Abilene Christian,73,71
2/18/2016,Northeastern,James Madison,95,94
2/18/2016,Jacksonville,South Carolina Upstate,81,76
2/18/2016,Gonzaga,Pacific,90,68
2/18/2016,Georgia Southern,Arkansas State,90,59
2/18/2016,Arkansas-Little Rock,Georgia State,57,49
2/18/2016,Hofstra,Towson,84,82
2/18/2016,Grand Canyon,Missouri-Kansas City,78,66
2/18/2016,Western Carolina,Mercer,72,65
2/18/2016,Michigan State,Wisconsin,69,57
2/18/2016,Marshall,Charlotte,87,72
2/18/2016,Minnesota,Maryland,68,63
2/18/2016,Morehead State,Tennessee State,66,61
2/18/2016,Radford,Liberty,69,67
2/18/2016,Kentucky,Tennessee,80,70
2/18/2016,Santa Clara,Loyola Marymount,76,72
2/18/2016,High Point,Longwood,88,80
2/18/2016,Fairfield,Canisius,74,71
2/18/2016,Central Connecticut State,Mount St. Mary's,76,72
2/18/2016,UC-Santa Barbara,UC-Riverside,65,55
2/18/2016,Chattanooga,Virginia Military Institute,85,59
2/18/2016,Sacred Heart,Bryant,74,57
2/18/2016,South Alabama,Appalachian State,75,71
2/18/2016,Hawaii,Cal State Northridge,69,63
2/18/2016,Cal Poly,UC-Davis,58,53
2/18/2016,Wagner,Fairleigh Dickinson,94,74
2/18/2016,Belmont,Eastern Kentucky,86,78
2/18/2016,Gardner-Webb,Charleston Southern,84,76
2/18/2016,Florida Gulf Coast,Lipscomb,82,67
2/18/2016,Elon,Drexel,81,76
2/18/2016,Coppin State,North Carolina Central,71,60
2/18/2016,East Tennessee State,Citadel,67,51
2/18/2016,Connecticut,Southern Methodist,68,62
2/18/2016,Delaware,College of Charleston,62,59
2/18/2016,Texas-Rio Grande Valley,Seattle,67,57
2/18/2016,Louisiana Tech,Texas-San Antonio,87,74
2/18/2016,Texas-El Paso,Southern Mississippi,78,73
2/18/2016,Louisiana-Monroe,Texas State,76,57
2/18/2016,Kennesaw State,Stetson,92,82
2/18/2016,Weber State,Southern Utah,87,83
2/18/2016,Texas-Arlington,Louisiana-Lafayette,84,83
2/18/2016,Tennessee-Martin,Eastern Illinois,87,84
2/18/2016,Wichita State,Missouri State,99,68
2/18/2016,Old Dominion,Western Kentucky,59,56
2/18/2016,Winthrop,Coastal Carolina,79,67
2/18/2016,William & Mary,North Carolina-Wilmington,87,69
2/18/2016,Utah,UCLA,75,73
2/18/2016,Tulsa,Cincinnati,70,68
2/18/2016,Stanford,Washington State,72,56
2/18/2016,Utah Valley,Chicago State,74,72
2/18/2016,University of California,Washington,78,75
2/18/2016,Southern Illinois-Edwardsville,Southeast Missouri State,72,69
2/18/2016,San Francisco,Pepperdine,82,72
2/18/2016,Northern Arizona,Idaho State,81,68
2/18/2016,Idaho,Portland State,80,74
2/18/2016,Saint Mary's (CA),Portland,74,72
2/18/2016,North Texas,Florida International,77,75
2/18/2016,New Mexico State,Cal State Bakersfield,63,55
2/18/2016,North Florida,NJIT,107,71
2/18/2016,Niagara,Marist,76,72
2/18/2016,St. Francis (NY),Saint Francis (PA),70,58
2/18/2016,North Carolina-Greensboro,Samford,82,77
2/18/2016,Brigham Young,San Diego,69,67
2/18/2016,Eastern Washington,Sacramento State,93,88
2/18/2016,Quinnipiac,Saint Peter's,56,55
2/18/2016,North Carolina-Asheville,Presbyterian,70,61
2/18/2016,Robert Morris,Long Island University,74,67
2/18/2016,Rice,Florida Atlantic,90,85
2/19/2016,Detroit Mercy,Illinois-Chicago,83,72
2/19/2016,Iona,Monmouth,83,67
2/19/2016,Kent State,Akron,85,76
2/19/2016,Columbia,Harvard,90,76
2/19/2016,Ball State,Northern Illinois,63,59
2/19/2016,Dartmouth,Cornell,78,66
2/19/2016,Siena,Rider,84,64
2/19/2016,Virginia Commonwealth,Richmond,87,74
2/19/2016,Valparaiso,Oakland,86,84
2/19/2016,Oral Roberts,Denver,62,58
2/19/2016,Princeton,Yale,75,63
2/19/2016,Pennsylvania,Brown,79,74
2/20/2016,Tennessee,Louisiana State,81,65
2/20/2016,Tennessee-Martin,Southern Illinois-Edwardsville,68,51
2/20/2016,Lipscomb,Stetson,77,74
2/20/2016,Pittsburgh,Syracuse,66,52
2/20/2016,Texas A&M-Corpus Christi,Incarnate Word,90,69
2/20/2016,Louisiana-Monroe,Texas-Arlington,64,61
2/20/2016,Texas A&M,Kentucky,79,77
2/20/2016,Baylor,Texas,78,64
2/20/2016,Tennessee State,Jacksonville State,61,46
2/20/2016,Saint Louis,Fordham,76,68
2/20/2016,Long Island University,Saint Francis (PA),94,89
2/20/2016,Penn State,Rutgers,70,58
2/20/2016,Sacramento State,Idaho,68,65
2/20/2016,Sam Houston State,Central Arkansas,105,75
2/20/2016,Eastern Illinois,Southeast Missouri State,71,68
2/20/2016,South Florida,Memphis,80,71
2/20/2016,Idaho State,Southern Utah,89,71
2/20/2016,Samford,Virginia Military Institute,73,67
2/20/2016,South Carolina,Florida,73,69
2/20/2016,South Dakota State,Western Illinois,87,67
2/20/2016,Western Kentucky,Charlotte,59,54
2/20/2016,Virginia Tech,Florida State,83,73
2/20/2016,Oklahoma,West Virginia,76,62
2/20/2016,Washington,Stanford,64,53
2/20/2016,Wofford,Furman,77,73
2/20/2016,Wright State,Northern Kentucky,67,64
2/20/2016,Winthrop,North Carolina-Asheville,81,80
2/20/2016,Drexel,William & Mary,74,69
2/20/2016,Western Michigan,Central Michigan,92,85
2/20/2016,Texas-San Antonio,Southern Mississippi,74,53
2/20/2016,Texas State,Louisiana-Lafayette,61,57
2/20/2016,Texas-El Paso,Louisiana Tech,91,80
2/20/2016,Cal State Bakersfield,Texas-Rio Grande Valley,70,57
2/20/2016,Towson,Elon,67,56
2/20/2016,Vanderbilt,Georgia,80,67
2/20/2016,Villanova,Butler,77,67
2/20/2016,UCLA,Colorado,77,53
2/20/2016,Utah Valley,Missouri-Kansas City,79,70
2/20/2016,Marquette,DePaul,73,60
2/20/2016,Eastern Michigan,Toledo,91,85
2/20/2016,Delaware State,Norfolk State,67,64
2/20/2016,Sacred Heart,Fairleigh Dickinson,91,86
2/20/2016,Bethune-Cookman,Florida A&M,55,54
2/20/2016,Evansville,Southern Illinois,83,71
2/20/2016,St. Bonaventure,Dayton,79,72
2/20/2016,Wyoming,Colorado State,84,66
2/20/2016,Columbia,Dartmouth,73,54
2/20/2016,North Carolina-Wilmington,College of Charleston,59,55
2/20/2016,Davidson,Saint Joseph's,99,93
2/20/2016,Harvard,Cornell,76,74
2/20/2016,Saint Mary's (CA),Gonzaga,63,58
2/20/2016,Georgia Tech,Notre Dame,63,62
2/20/2016,Jackson State,Grambling,61,58
2/20/2016,Green Bay,Youngstown State,107,90
2/20/2016,Grand Canyon,Chicago State,67,52
2/20/2016,Georgia State,Arkansas State,69,61
2/20/2016,Gardner-Webb,Longwood,81,71
2/20/2016,Fresno State,Utah State,75,68
2/20/2016,Florida Gulf Coast,Kennesaw State,68,63
2/20/2016,Arkansas-Little Rock,Georgia Southern,75,61
2/20/2016,Xavier,Georgetown,88,70
2/20/2016,Western Carolina,Citadel,102,97
2/20/2016,Mississippi,Auburn,69,59
2/20/2016,Prairie View,Arkansas-Pine Bluff,57,55
2/20/2016,Murray State,Austin Peay,74,60
2/20/2016,Bradley,Drake,73,70
2/20/2016,Binghamton,Massachusetts-Lowell,81,77
2/20/2016,Belmont,Tennessee Tech,95,86
2/20/2016,Mississippi State,Alabama,67,61
2/20/2016,Air Force,New Mexico,76,72
2/20/2016,Alcorn State,Alabama A&M,62,58
2/20/2016,Arkansas,Missouri,84,72
2/20/2016,Appalachian State,Troy,78,74
2/20/2016,Alabama State,Southern,77,68
2/20/2016,Wagner,Central Connecticut State,83,57
2/20/2016,Campbell,Charleston Southern,74,72
2/20/2016,Canisius,Marist,81,66
2/20/2016,Cincinnati,Connecticut,65,60
2/20/2016,North Carolina-Greensboro,Chattanooga,79,64
2/20/2016,UC-Santa Barbara,UC-Davis,62,55
2/20/2016,Mount St. Mary's,Bryant,71,53
2/20/2016,Brigham Young,San Diego,91,33
2/20/2016,Buffalo,Bowling Green State,88,74
2/20/2016,Hawaii,UC-Irvine,75,71
2/20/2016,Cal State Northridge,Cal Poly,75,71
2/20/2016,North Texas,Florida Atlantic,70,62
2/20/2016,North Dakota State,IUPUI,63,59
2/20/2016,North Florida,South Carolina Upstate,81,78
2/20/2016,New Orleans,Northwestern State,102,99
2/20/2016,Northern Iowa,Illinois State,75,66
2/20/2016,Weber State,Northern Arizona,77,74
2/20/2016,Stephen F. Austin,Nicholls State,88,53
2/20/2016,Fairfield,Niagara,71,59
2/20/2016,North Dakota,Northern Colorado,74,73
2/20/2016,North Carolina State,Clemson,77,74
2/20/2016,North Carolina,Miami (FL),96,71
2/20/2016,High Point,Radford,75,72
2/20/2016,Princeton,Brown,77,66
2/20/2016,Portland State,Eastern Washington,107,91
2/20/2016,St. Francis (NY),Robert Morris,82,72
2/20/2016,Rice,Florida International,86,70
2/20/2016,Rhode Island,Duquesne,77,74
2/20/2016,Oregon,Oregon State,91,81
2/20/2016,Texas Tech,Oklahoma State,71,61
2/20/2016,Ohio,Miami (OH),76,64
2/20/2016,Portland,Pacific,80,67
2/20/2016,Yale,Pennsylvania,79,58
2/20/2016,Pepperdine,Santa Clara,88,76
2/20/2016,New Mexico State,Seattle,70,57
2/20/2016,Presbyterian,Liberty,79,73
2/20/2016,James Madison,Delaware,75,50
2/20/2016,Kansas,Kansas State,72,63
2/20/2016,Loyola Marymount,San Francisco,100,87
2/20/2016,Louisville,Duke,71,64
2/20/2016,Long Beach State,Cal State Fullerton,70,57
2/20/2016,Indiana,Purdue,77,73
2/20/2016,Savannah State,Howard,66,56
2/20/2016,New Hampshire,Hartford,74,63
2/20/2016,Iowa State,Texas Christian,92,83
2/20/2016,NJIT,Jacksonville,73,58
2/20/2016,IPFW,Nebraska-Omaha,94,90
2/20/2016,Marshall,Old Dominion,82,65
2/20/2016,North Carolina Central,Morgan State,73,59
2/20/2016,Texas Southern,Mississippi Valley State,98,67
2/20/2016,Montana,Montana State,87,78
2/20/2016,Army,Navy,80,78
2/20/2016,Nevada-Las Vegas,Nevada,102,91
2/20/2016,Ohio State,Nebraska,65,62
2/20/2016,South Carolina State,Maryland-Eastern Shore,62,58
2/20/2016,Vermont,Maryland-Baltimore County,99,54
2/20/2016,Lamar,McNeese State,87,76
2/20/2016,Milwaukee,Cleveland State,88,54
2/20/2016,East Tennessee State,Mercer,77,74
2/21/2016,Oakland,Illinois-Chicago,74,63
2/21/2016,Wichita State,Indiana State,84,51
2/21/2016,Temple,Houston,69,66
2/21/2016,Maryland,Michigan,86,82
2/21/2016,Lehigh,Lafayette,73,61
2/21/2016,Stony Brook,Maine,75,56
2/21/2016,Bucknell,Boston University,80,59
2/21/2016,Tulsa,Central Florida,75,67
2/21/2016,Abilene Christian,Southeastern Louisiana,91,80
2/21/2016,Colgate,Loyola (MD),93,90
2/21/2016,Hofstra,Northeastern,65,60
2/21/2016,American,Holy Cross,71,70
2/21/2016,George Washington,La Salle,90,50
2/21/2016,Seton Hall,St. John's (NY),62,61
2/21/2016,Utah,Southern California,80,69
2/21/2016,Southern Methodist,East Carolina,74,63
2/21/2016,Valparaiso,Detroit Mercy,90,74
2/21/2016,Wisconsin,Illinois,69,60
2/21/2016,Wake Forest,Boston College,74,48
2/21/2016,University of California,Washington State,80,62
2/21/2016,Loyola (IL),Missouri State,75,62
2/21/2016,Manhattan,Quinnipiac,63,59
2/21/2016,Massachusetts,George Mason,70,64
2/21/2016,Alabama-Birmingham,Middle Tennessee,77,67
2/21/2016,Denver,South Dakota,76,71
2/21/2016,Monmouth,Saint Peter's,82,75
2/21/2016,San Diego State,San Jose State,78,56
2/22/2016,South Carolina State,Howard,71,63
2/22/2016,Incarnate Word,Houston Baptist,97,91
2/22/2016,Florida A&M,Maryland-Eastern Shore,81,80
2/22/2016,Stephen F. Austin,Lamar,79,58
2/22/2016,Texas,Kansas State,71,70
2/22/2016,Alabama State,Alcorn State,73,60
2/22/2016,Alabama A&M,Southern,78,66
2/22/2016,Green Bay,Cleveland State,78,61
2/22/2016,Hampton,Delaware State,82,72
2/22/2016,Texas Southern,Arkansas-Pine Bluff,54,52
2/22/2016,Northwestern State,Nicholls State,81,67
2/22/2016,Iona,Siena,87,81
2/22/2016,Norfolk State,Coppin State,85,77
2/22/2016,West Virginia,Iowa State,97,87
2/22/2016,Bethune-Cookman,Stetson,96,94
2/22/2016,Milwaukee,Youngstown State,87,51
2/22/2016,Miami (FL),Virginia,64,61
2/22/2016,Central Arkansas,McNeese State,88,82
2/22/2016,Morgan State,North Carolina A&T,72,51
2/22/2016,Prairie View,Mississippi Valley State,63,61
2/23/2016,Colorado State,New Mexico,86,69
2/23/2016,Buffalo,Kent State,87,70
2/23/2016,Central Michigan,Northern Illinois,76,64
2/23/2016,Davidson,Rhode Island,65,54
2/23/2016,Vanderbilt,Florida,87,74
2/23/2016,Georgia Southern,Georgia State,54,52
2/23/2016,Eastern Michigan,Western Michigan,73,62
2/23/2016,Evansville,Bradley,67,55
2/23/2016,Kansas,Baylor,66,60
2/23/2016,Boise State,Nevada-Las Vegas,81,69
2/23/2016,Arkansas,Louisiana State,85,65
2/23/2016,Bowling Green State,Ohio,87,82
2/23/2016,Virginia Tech,Boston College,71,56
2/23/2016,Army,Boston University,80,71
2/23/2016,Savannah State,Allen,83,72
2/23/2016,Michigan State,Ohio State,81,62
2/23/2016,Dayton,Saint Louis,52,49
2/23/2016,Texas A&M-Corpus Christi,Abilene Christian,65,59
2/23/2016,Toledo,Ball State,77,67
2/23/2016,Tulsa,Temple,74,55
2/23/2016,Texas Tech,Texas Christian,83,79
2/23/2016,Kentucky,Alabama,78,53
2/23/2016,Saint Peter's,Manhattan,61,40
2/23/2016,Georgia Tech,Clemson,75,73
2/23/2016,Marist,Rider,71,58
2/23/2016,Minnesota,Rutgers,83,61
2/23/2016,Mississippi,Missouri,85,76
2/23/2016,Miami (OH),Akron,77,64
2/24/2016,Fordham,La Salle,56,53
2/24/2016,Bucknell,Lafayette,86,83
2/24/2016,Illinois State,Southern Illinois,73,50
2/24/2016,Howard,Florida A&M,63,53
2/24/2016,Wisconsin,Iowa,67,59
2/24/2016,Maryland-Baltimore County,Binghamton,80,79
2/24/2016,Albany (NY),Massachusetts-Lowell,86,61
2/24/2016,Saint Joseph's,Massachusetts,74,57
2/24/2016,Wichita State,Loyola (IL),76,54
2/24/2016,Loyola (MD),Holy Cross,78,63
2/24/2016,Hartford,Maine,82,74
2/24/2016,Houston,Central Florida,88,61
2/24/2016,Lehigh,Colgate,71,54
2/24/2016,American,Navy,72,65
2/24/2016,Auburn,Georgia,84,81
2/24/2016,UC-Irvine,Long Beach State,90,67
2/24/2016,Fresno State,Air Force,64,63
2/24/2016,George Mason,Virginia Commonwealth,76,69
2/24/2016,Colorado,Arizona,75,72
2/24/2016,Fairfield,Siena,76,69
2/24/2016,Marquette,Creighton,66,61
2/24/2016,Southeastern Louisiana,New Orleans,93,81
2/24/2016,St. Bonaventure,Duquesne,80,76
2/24/2016,Texas A&M,Mississippi State,68,66
2/24/2016,George Washington,Richmond,73,61
2/24/2016,South Carolina,Tennessee,84,58
2/24/2016,San Diego State,Wyoming,73,61
2/24/2016,Xavier,Villanova,90,83
2/24/2016,East Carolina,Tulane,79,73
2/24/2016,Notre Dame,Wake Forest,69,58
2/24/2016,Vermont,New Hampshire,73,67
2/24/2016,Morgan State,Norfolk State,89,72
2/24/2016,Nevada,Utah State,73,68
2/24/2016,North Carolina,North Carolina State,80,68
2/24/2016,Michigan,Northwestern,72,63
2/24/2016,Missouri State,Drake,61,52
2/24/2016,Oregon,Washington State,76,62
2/24/2016,Oregon State,Washington,82,81
2/24/2016,Louisville,Pittsburgh,67,60
2/24/2016,Northern Iowa,Indiana State,66,44
2/24/2016,Oklahoma,Oklahoma State,71,49
2/25/2016,Indiana,Illinois,74,47
2/25/2016,Montana,Idaho State,90,77
2/25/2016,North Florida,Jacksonville,81,80
2/25/2016,South Dakota,IUPUI,85,82
2/25/2016,Georgia Southern,Appalachian State,88,63
2/25/2016,William & Mary,Elon,75,65
2/25/2016,High Point,Winthrop,87,85
2/25/2016,UC-Riverside,Hawaii,77,71
2/25/2016,Eastern Kentucky,Jacksonville State,76,54
2/25/2016,Southern Methodist,Memphis,69,62
2/25/2016,Nebraska-Omaha,Oral Roberts,102,98
2/25/2016,Western Kentucky,Middle Tennessee,78,72
2/25/2016,Fairleigh Dickinson,Mount St. Mary's,67,54
2/25/2016,Kennesaw State,Lipscomb,73,57
2/25/2016,Presbyterian,Longwood,74,73
2/25/2016,Louisiana Tech,North Texas,73,62
2/25/2016,Long Island University,Central Connecticut State,80,74
2/25/2016,UC-Santa Barbara,Cal State Northridge,78,63
2/25/2016,Cal State Fullerton,Cal Poly,78,77
2/25/2016,Radford,Campbell,60,56
2/25/2016,University of California,UCLA,75,63
2/25/2016,Arkansas-Little Rock,Texas-Arlington,72,60
2/25/2016,Alabama-Birmingham,Marshall,95,91
2/25/2016,Brigham Young,Portland,99,81
2/25/2016,Texas State,Arkansas State,71,60
2/25/2016,Canisius,Niagara,65,60
2/25/2016,Drexel,Delaware,74,64
2/25/2016,Duke,Florida State,80,65
2/25/2016,Eastern Illinois,Murray State,85,74
2/25/2016,East Tennessee State,Furman,80,75
2/25/2016,Cleveland State,Northern Kentucky,63,58
2/25/2016,Charlotte,Texas-San Antonio,114,108
2/25/2016,Coastal Carolina,Charleston Southern,68,60
2/25/2016,DePaul,St. John's (NY),83,75
2/25/2016,Stetson,Florida Gulf Coast,80,73
2/25/2016,Tennessee-Martin,Tennessee State,72,56
2/25/2016,Stanford,Southern California,84,64
2/25/2016,Morehead State,Tennessee Tech,69,59
2/25/2016,Rice,Southern Mississippi,76,74
2/25/2016,Austin Peay,Southern Illinois-Edwardsville,80,75
2/25/2016,St. Francis (NY),Bryant,79,72
2/25/2016,Towson,James Madison,69,67
2/25/2016,Western Carolina,Wofford,53,48
2/25/2016,Weber State,Montana State,68,60
2/25/2016,Wright State,Youngstown State,87,81
2/25/2016,IPFW,Western Illinois,87,75
2/25/2016,Utah,Arizona State,81,46
2/25/2016,Louisiana-Lafayette,Troy,73,63
2/25/2016,Wagner,Saint Francis (PA),69,54
2/25/2016,Virginia Military Institute,Mercer,91,82
2/25/2016,Connecticut,South Florida,81,51
2/25/2016,Northeastern,College of Charleston,58,57
2/25/2016,Northern Colorado,Sacramento State,72,67
2/25/2016,Pacific,San Francisco,79,70
2/25/2016,Old Dominion,Texas-El Paso,74,53
2/25/2016,North Carolina-Asheville,Liberty,73,56
2/25/2016,North Dakota,Portland State,80,77
2/25/2016,North Carolina-Greensboro,Citadel,92,63
2/25/2016,Hofstra,North Carolina-Wilmington,70,69
2/25/2016,Louisiana-Monroe,South Alabama,66,59
2/25/2016,Seton Hall,Providence,70,52
2/25/2016,South Dakota State,North Dakota State,71,59
2/25/2016,South Carolina Upstate,NJIT,72,71
2/25/2016,Robert Morris,Sacred Heart,73,63
2/25/2016,Penn State,Nebraska,56,55
2/25/2016,Gonzaga,San Diego,82,60
2/25/2016,Saint Mary's (CA),Santa Clara,75,50
2/26/2016,Iona,Manhattan,86,73
2/26/2016,Marist,Quinnipiac,91,77
2/26/2016,Akron,Bowling Green State,89,54
2/26/2016,Brown,Dartmouth,84,83
2/26/2016,Green Bay,Illinois-Chicago,85,69
2/26/2016,Pennsylvania,Cornell,79,67
2/26/2016,Princeton,Columbia,88,83
2/26/2016,Yale,Harvard,59,50
2/26/2016,Monmouth,Rider,79,58
2/26/2016,Valparaiso,Milwaukee,80,76
2/26/2016,Oakland,Detroit Mercy,108,97
2/27/2016,Hawaii,Cal State Northridge,89,78
2/27/2016,Arkansas-Pine Bluff,Grambling,53,51
2/27/2016,Georgia State,Appalachian State,83,70
2/27/2016,Hampton,Howard,68,67
2/27/2016,Hofstra,College of Charleston,72,63
2/27/2016,Incarnate Word,Lamar,89,70
2/27/2016,Indiana State,Bradley,77,58
2/27/2016,Idaho,Eastern Washington,66,62
2/27/2016,Idaho State,Montana State,76,69
2/27/2016,Florida International,Florida Atlantic,71,63
2/27/2016,Florida State,Notre Dame,77,56
2/27/2016,Northern Iowa,Evansville,54,52
2/27/2016,North Carolina A&T,Florida A&M,77,70
2/27/2016,Georgia,Mississippi,80,66
2/27/2016,Fordham,Davidson,91,82
2/27/2016,Butler,Georgetown,90,87
2/27/2016,Virginia Commonwealth,George Washington,69,65
2/27/2016,Louisiana Tech,Rice,88,69
2/27/2016,Louisiana State,Florida,96,91
2/27/2016,Liberty,Gardner-Webb,86,81
2/27/2016,Bryant,Long Island University,88,83
2/27/2016,Long Beach State,UC-Riverside,66,55
2/27/2016,Maryland-Eastern Shore,Delaware State,74,65
2/27/2016,McNeese State,Nicholls State,71,69
2/27/2016,Loyola Marymount,Pepperdine,90,83
2/27/2016,Villanova,Marquette,89,79
2/27/2016,Jackson State,Mississippi Valley State,60,49
2/27/2016,Morehead State,Jacksonville State,82,71
2/27/2016,Iowa State,Kansas State,80,61
2/27/2016,IUPUI,IPFW,80,77
2/27/2016,James Madison,William & Mary,71,65
2/27/2016,La Salle,George Mason,76,68
2/27/2016,Lafayette,Colgate,79,77
2/27/2016,Kansas,Texas Tech,67,58
2/27/2016,Bethune-Cookman,North Carolina Central,69,61
2/27/2016,Binghamton,Maine,78,66
2/27/2016,Austin Peay,Southeast Missouri State,83,75
2/27/2016,Lehigh,Army,82,72
2/27/2016,Ball State,Eastern Michigan,115,79
2/27/2016,Gonzaga,Brigham Young,71,68
2/27/2016,Harvard,Brown,61,52
2/27/2016,Georgia Tech,Boston College,76,71
2/27/2016,Boston University,Holy Cross,83,68
2/27/2016,Alabama-Birmingham,Western Kentucky,71,67
2/27/2016,Albany (NY),Hartford,75,59
2/27/2016,Abilene Christian,New Orleans,87,84
2/27/2016,Alabama,Auburn,65,57
2/27/2016,Alcorn State,Southern,70,56
2/27/2016,Texas-Arlington,Arkansas State,79,75
2/27/2016,American,Loyola (MD),67,66
2/27/2016,Arkansas-Little Rock,Texas State,73,68
2/27/2016,Denver,North Dakota State,70,59
2/27/2016,Elon,Delaware,77,59
2/27/2016,Drake,Loyola (IL),69,59
2/27/2016,Morgan State,Coppin State,74,72
2/27/2016,Rhode Island,Dayton,75,66
2/27/2016,Cincinnati,East Carolina,65,56
2/27/2016,East Tennessee State,Wofford,71,66
2/27/2016,Northeastern,Drexel,61,59
2/27/2016,Richmond,Duquesne,83,67
2/27/2016,UC-Irvine,UC-Davis,62,61
2/27/2016,Winthrop,Campbell,87,71
2/27/2016,Cal State Bakersfield,Grand Canyon,77,62
2/27/2016,UC-Santa Barbara,Cal State Fullerton,80,62
2/27/2016,Wright State,Cleveland State,55,51
2/27/2016,Charlotte,Texas-El Paso,88,78
2/27/2016,Fairleigh Dickinson,Central Connecticut State,81,75
2/27/2016,Chattanooga,Samford,77,66
2/27/2016,Stephen F. Austin,Houston Baptist,82,54
2/27/2016,St. Bonaventure,Massachusetts,85,83
2/27/2016,Stanford,UCLA,79,70
2/27/2016,St. Francis (NY),Mount St. Mary's,55,49
2/27/2016,Vermont,Stony Brook,76,62
2/27/2016,Arkansas,Tennessee,75,65
2/27/2016,Tennessee Tech,Eastern Kentucky,92,82
2/27/2016,Syracuse,North Carolina State,75,66
2/27/2016,Temple,Central Florida,63,61
2/27/2016,Seattle,Utah Valley,72,69
2/27/2016,South Alabama,Louisiana-Lafayette,83,70
2/27/2016,Santa Clara,Pacific,69,65
2/27/2016,Savannah State,South Carolina State,76,64
2/27/2016,Southern Illinois,Missouri State,78,68
