Date,Team,Opponent,Team Score,Opponent Score
12/29/2012,Chattanooga,Utah Valley,76,69
12/29/2012,North Carolina,UNLV,79,73
12/29/2012,Texas A&M,Army,61,55
12/29/2012,Davidson,Richmond,70,64
12/29/2012,W Kentucky,North Texas,70,64
12/29/2012,Stanford,Lafayette,65,59
12/29/2012,SE Missouri St,TN Martin,65,60
12/29/2012,Wagner,Penn,68,63
12/29/2012,Houston,Prairie View,80,75
12/29/2012,Massachusetts,N Illinois,64,59
12/29/2012,Harvard,California,67,62
12/29/2012,Tennessee,Xavier,51,47
12/29/2012,South Florida,George Mason,61,57
12/29/2012,Ga Southern,Georgia St,68,64
12/29/2012,Utah St,UT San Antonio,71,67
12/29/2012,Long Beach St,Pacific,67,63
12/29/2012,TX Pan American,Portland,56,52
12/29/2012,Louisville,Kentucky,80,77
12/29/2012,Mt St Mary's,MD Baltimore Co,58,55
12/29/2012,San Diego,Morgan St,66,63
12/29/2012,N Dakota St,S Dakota St,65,62
12/29/2012,Hawaii,CS Northridge,74,71
12/29/2012,UCF,Belmont,66,63
12/29/2012,Illinois,Auburn,81,79
12/29/2012,St Peter's,Central Conn,71,69
12/29/2012,Valparaiso,Murray St,66,64
12/29/2012,High Point,Austin Peay,76,74
12/29/2012,Bryant,Lehigh,80,79
12/29/2012,Lamar,Long Island,81,80
12/29/2012,ULM,FL Atlantic,65,64
12/29/2012,Fairfield,Old Dominion,55,54
12/29/2012,Towson,Oregon St,67,66
12/29/2012,Southern Utah,N Colorado,51,50
12/30/2012,G Washington,Sacred Heart,77,38
12/30/2012,Virginia,Wofford,74,39
12/30/2012,Wichita St,Northern Iowa,66,41
12/30/2012,SMU,Furman,72,53
12/30/2012,St Mary's CA,Yale,78,62
12/30/2012,Memphis,Loyola MD,78,64
12/30/2012,Missouri St,S Illinois,70,59
12/30/2012,CS Bakersfield,NC A&T,60,52
12/30/2012,Winthrop,Hampton,50,43
12/30/2012,West Virginia,E Kentucky,74,67
12/30/2012,Detroit,Canisius,83,78
12/30/2012,Maine,Quinnipiac,76,71
12/30/2012,Akron,Princeton,62,58
12/30/2012,Tulane,Alabama,53,50
12/30/2012,TCU,MS Valley St,67,64
12/30/2012,Indiana St,Illinois St,77,75
12/30/2012,Colgate,New Hampshire,65,63
12/30/2012,Cornell,Binghamton,79,77
12/30/2012,Alabama A&M,Mississippi St,59,57
12/30/2012,St Francis NY,NJIT,89,87
12/30/2012,USC,Dayton,63,61
12/31/2012,Syracuse,Central Conn,96,62
12/31/2012,Oklahoma,TAM C. Christi,72,42
12/31/2012,Oregon St,TX Pan American,84,59
12/31/2012,Utah St,Texas St,81,57
12/31/2012,NC State,UNC Greensboro,89,68
12/31/2012,Boston College,Dartmouth,79,58
12/31/2012,Kansas St,South Dakota,70,50
12/31/2012,Iona,St Bonaventure,93,74
12/31/2012,Middle Tenn St,North Texas,75,57
12/31/2012,Temple,Bowling Green,75,57
12/31/2012,Denver,UT Arlington,50,35
12/31/2012,St Louis,New Mexico,60,46
12/31/2012,Texas Tech,Florida A&M,70,56
12/31/2012,St Joseph's PA,Drexel,63,49
12/31/2012,North Florida,Lipscomb,84,70
12/31/2012,Minnesota,Michigan St,76,63
12/31/2012,San Jose St,UT San Antonio,80,67
12/31/2012,Oregon,Nevada,56,43
12/31/2012,NE Omaha,Missouri KC,77,65
12/31/2012,Fordham,Monmouth NJ,82,71
12/31/2012,Col Charleston,Marist,85,75
12/31/2012,Jacksonville St,TN Martin,64,54
12/31/2012,Cincinnati,Pittsburgh,70,61
12/31/2012,Army,Houston Bap,95,86
12/31/2012,FL Gulf Coast,Kennesaw,68,59
12/31/2012,Louisiana Tech,New Mexico St,81,72
12/31/2012,F Dickinson,Longwood,79,71
12/31/2012,Delaware,Rider,73,66
12/31/2012,Albany NY,Brown,57,50
12/31/2012,Mercer,Stetson,70,64
12/31/2012,Chicago St,Toledo,58,53
12/31/2012,Indiana,Iowa,69,65
12/31/2012,Jacksonville,N Kentucky,53,51
12/31/2012,Liberty,W Carolina,63,62
12/31/2012,Gonzaga,Oklahoma St,69,68
12/31/2012,St Mary's CA,Harvard,70,69
1/1/2013,Clemson,Citadel,92,51
1/1/2013,Maryland,IUPUI,81,63
1/1/2013,Iowa St,Yale,80,70
1/1/2013,Stony Brook,Manhattan,50,44
1/1/2013,Marquette,Connecticut,82,76
1/1/2013,FL Atlantic,Hofstra,61,57
1/2/2013,Kentucky,E Michigan,90,38
1/2/2013,VA Commonwealth,ETSU,109,58
1/2/2013,Akron,Coppin St,91,63
1/2/2013,Ohio St,Nebraska,70,44
1/2/2013,Syracuse,Rutgers,78,53
1/2/2013,Alabama A&M,Grambling,78,53
1/2/2013,Richmond,Air Force,91,68
1/2/2013,SC Upstate,Hampton,68,49
1/2/2013,Louisville,Providence,80,62
1/2/2013,Boise St,UT Arlington,64,46
1/2/2013,Miami FL,La Salle,76,59
1/2/2013,Kent,Cleveland St,72,55
1/2/2013,Duke,Davidson,67,50
1/2/2013,Lafayette,NJIT,83,66
1/2/2013,Albany NY,MD Baltimore Co,65,48
1/2/2013,Drexel,Georgia St,77,60
1/2/2013,Georgia Tech,Chattanooga,74,58
1/2/2013,Bucknell,Cornell,72,56
1/2/2013,Florida Intl,Florida A&M,88,72
1/2/2013,Ark Pine Bluff,MS Valley St,79,64
1/2/2013,San Diego St,CS Bakersfield,72,57
1/2/2013,Jacksonville,Lipscomb,85,71
1/2/2013,Vanderbilt,William & Mary,64,50
1/2/2013,Alcorn St,Prairie View,68,54
1/2/2013,Vermont,New Hampshire,64,51
1/2/2013,Butler,Penn,70,57
1/2/2013,N Kentucky,North Florida,65,52
1/2/2013,Villanova,St John's,98,86
1/2/2013,Wichita St,Drake,75,63
1/2/2013,Stetson,Kennesaw,70,60
1/2/2013,South Florida,UCF,65,56
1/2/2013,Loyola-Chicago,Valparaiso,63,54
1/2/2013,Charlotte,UNC Asheville,71,63
1/2/2013,NC Central,Winthrop,64,57
1/2/2013,Wake Forest,Xavier,66,59
1/2/2013,Columbia,Colgate,66,59
1/2/2013,Mercer,FL Gulf Coast,77,70
1/2/2013,Creighton,Illinois St,79,72
1/2/2013,Purdue,Illinois,68,61
1/2/2013,Auburn,Florida St,78,72
1/2/2013,Bradley,S Illinois,66,60
1/2/2013,Tulsa,Buffalo,63,57
1/2/2013,Southern Univ,TX Southern,63,57
1/2/2013,Maine,Boston Univ,63,58
1/2/2013,Santa Clara,San Francisco,74,69
1/2/2013,IPFW,Navy,68,63
1/2/2013,Campbell,East Carolina,86,81
1/2/2013,Towson,UNC Wilmington,79,74
1/2/2013,IL Chicago,Youngstown St,65,60
1/2/2013,NC A&T,Radford,81,77
1/2/2013,UAB,Ga Southern,65,61
1/2/2013,Indiana St,Northern Iowa,65,61
1/2/2013,Alabama St,Jackson St,70,66
1/2/2013,Colorado St,UTEP,62,58
1/2/2013,W Illinois,Savannah St,39,35
1/2/2013,James Madison,Old Dominion,58,55
1/2/2013,Hartford,Binghamton,71,68
1/2/2013,Wyoming,SMU,59,56
1/2/2013,Evansville,Missouri St,62,59
1/2/2013,Delaware St,Marshall,53,51
1/2/2013,Massachusetts,Miami OH,70,69
1/2/2013,Ball St,Norfolk St,62,61
1/2/2013,Seton Hall,DePaul,73,72
1/2/2013,Arizona St,Utah,55,54
1/3/2013,Mississippi St,New Orleans,97,46
1/3/2013,BYU,Loy Marymount,92,51
1/3/2013,SF Austin,Lamar,79,43
1/3/2013,Michigan,Northwestern,94,66
1/3/2013,N Dakota St,South Dakota,92,66
1/3/2013,Houston,TX Pan American,96,71
1/3/2013,Weber St,N Colorado,79,54
1/3/2013,UNLV,Chicago St,74,52
1/3/2013,Niagara,Marist,94,72
1/3/2013,Fairfield,Canisius,66,45
1/3/2013,New Mexico St,UT San Antonio,82,62
1/3/2013,North Texas,Troy,76,59
1/3/2013,Gonzaga,Pepperdine,78,62
1/3/2013,S Dakota St,Missouri KC,77,61
1/3/2013,Detroit,WI Milwaukee,74,59
1/3/2013,Northwestern LA,McNeese St,78,63
1/3/2013,Montana,E Washington,81,66
1/3/2013,American Univ,MD E Shore,63,49
1/3/2013,Oral Roberts,SE Louisiana,86,72
1/3/2013,UCLA,California,79,65
1/3/2013,North Dakota,Idaho St,66,53
1/3/2013,Oakland,NE Omaha,91,79
1/3/2013,San Diego,Portland,61,50
1/3/2013,Wright St,WI Green Bay,64,53
1/3/2013,E Kentucky,E Illinois,65,54
1/3/2013,Belmont,Jacksonville St,73,62
1/3/2013,Murray St,TN Martin,73,62
1/3/2013,Denver,Texas St,64,53
1/3/2013,Northeastern,George Mason,84,74
1/3/2013,Wisconsin,Penn St,60,51
1/3/2013,Arizona,Colorado,92,83
1/3/2013,Utah St,Seattle,75,66
1/3/2013,Idaho,San Jose St,64,55
1/3/2013,Ark Little Rock,W Kentucky,75,67
1/3/2013,Bryant,Robert Morris,84,77
1/3/2013,St Francis PA,Central Conn,67,60
1/3/2013,F Dickinson,Mt St Mary's,72,65
1/3/2013,Northern Arizona,CS Sacramento,57,50
1/3/2013,Tennessee St,Tennessee Tech,72,66
1/3/2013,Arkansas St,Middle Tenn St,66,60
1/3/2013,Cal Poly SLO,Long Beach St,79,73
1/3/2013,South Alabama,ULM,77,72
1/3/2013,FL Atlantic,ULL,75,70
1/3/2013,Sacred Heart,Long Island,77,73
1/3/2013,Wagner,Monmouth NJ,60,56
1/3/2013,Morehead St,Edwardsville,68,64
1/3/2013,Nicholls St,Cent Arkansas,83,79
1/3/2013,Montana St,Portland St,62,59
1/3/2013,Santa Barbara,UC Irvine,74,71
1/3/2013,St Francis NY,Quinnipiac,63,61
1/3/2013,SE Missouri St,Austin Peay,86,84
1/3/2013,USC,Stanford,71,69
1/3/2013,Hawaii,CS Fullerton,90,88
1/3/2013,UC Riverside,CS Northridge,65,64
1/4/2013,Mississippi,Fordham,95,68
1/4/2013,Valparaiso,Cleveland St,74,50
1/4/2013,Alabama St,Grambling,69,56
1/4/2013,Rhode Island,Brown,59,47
1/4/2013,Georgia,G Washington,52,41
1/4/2013,TX Southern,Alcorn St,57,48
1/4/2013,St Louis,Savannah St,67,59
1/4/2013,Texas A&M,Houston Bap,67,59
1/4/2013,Yale,Holy Cross,61,54
1/4/2013,Loyola MD,Rider,71,65
1/4/2013,Memphis,Tennessee,85,80
1/4/2013,Southern Univ,Prairie View,50,45
1/4/2013,Iona,Siena,66,62
1/4/2013,Manhattan,St Peter's,55,53
1/4/2013,Alabama A&M,Jackson St,88,87
1/5/2013,Ohio,Marshall,94,57
1/5/2013,Arkansas,Delaware St,86,51
1/5/2013,Davidson,UNC Greensboro,85,53
1/5/2013,Weber St,North Dakota,95,63
1/5/2013,Belmont,Tennessee Tech,83,52
1/5/2013,UCF,Florida A&M,99,69
1/5/2013,Harvard,Rice,92,62
1/5/2013,Northwestern LA,Lamar,86,58
1/5/2013,SF Austin,McNeese St,71,43
1/5/2013,Vermont,Albany NY,70,45
1/5/2013,Michigan St,Purdue,84,61
1/5/2013,Maryland,Virginia Tech,94,71
1/5/2013,FL Gulf Coast,Jacksonville,78,55
1/5/2013,Idaho St,N Colorado,86,63
1/5/2013,UNLV,CS Bakersfield,84,63
1/5/2013,Colorado St,St Bonaventure,85,64
1/5/2013,Bryant,St Francis PA,78,58
1/5/2013,Alabama,Oakland,65,45
1/5/2013,Notre Dame,Seton Hall,93,74
1/5/2013,Illinois,Ohio St,74,55
1/5/2013,N Dakota St,Missouri KC,63,44
1/5/2013,CS Fullerton,CS Northridge,105,86
1/5/2013,Duke,Wake Forest,80,62
1/5/2013,IPFW,NE Omaha,96,78
1/5/2013,La Salle,Penn,74,57
1/5/2013,W Carolina,Citadel,72,55
1/5/2013,Evansville,S Illinois,85,68
1/5/2013,Stony Brook,New Hampshire,65,49
1/5/2013,LSU,Bethune-Cookman,79,63
1/5/2013,Georgia St,James Madison,68,52
1/5/2013,North Florida,Stetson,90,74
1/5/2013,Colgate,Dartmouth,78,62
1/5/2013,Maine,MD Baltimore Co,81,66
1/5/2013,Morehead St,E Illinois,65,50
1/5/2013,Hawaii,UC Riverside,76,61
1/5/2013,Massachusetts,E Michigan,75,61
1/5/2013,UNC Asheville,Liberty,83,69
1/5/2013,Tulane,Wofford,62,48
1/5/2013,Arkansas St,W Kentucky,75,61
1/5/2013,High Point,Winthrop,74,61
1/5/2013,Southern Utah,Northern Arizona,90,77
1/5/2013,Butler,New Orleans,57,44
1/5/2013,Miami FL,Georgia Tech,62,49
1/5/2013,St Mary's CA,Loy Marymount,74,61
1/5/2013,Creighton,Indiana St,79,66
1/5/2013,Wagner,F Dickinson,68,55
1/5/2013,Oral Roberts,Nicholls St,76,63
1/5/2013,ULM,North Texas,81,68
1/5/2013,Columbia,Army,64,52
1/5/2013,Campbell,Gardner Webb,93,81
1/5/2013,Delaware,Old Dominion,84,72
1/5/2013,Mt St Mary's,Monmouth NJ,71,59
1/5/2013,Missouri St,Drake,77,65
1/5/2013,South Carolina,S Carolina St,80,69
1/5/2013,New Mexico St,Texas St,78,67
1/5/2013,Princeton,Elon,74,64
1/5/2013,St Joseph's PA,Morgan St,70,60
1/5/2013,Oklahoma,West Virginia,67,57
1/5/2013,Howard,Coppin St,70,60
1/5/2013,Northern Iowa,Illinois St,70,60
1/5/2013,DePaul,Providence,83,73
1/5/2013,Pacific,UC Davis,74,64
1/5/2013,Texas Tech,TCU,62,53
1/5/2013,Tennessee St,Jacksonville St,66,57
1/5/2013,VMI,Presbyterian,86,77
1/5/2013,Canisius,Marist,73,64
1/5/2013,Murray St,SE Missouri St,74,66
1/5/2013,Coastal Car,Longwood,80,72
1/5/2013,Detroit,WI Green Bay,84,76
1/5/2013,Kennesaw,Mercer,83,75
1/5/2013,California,USC,72,64
1/5/2013,UCLA,Stanford,68,60
1/5/2013,Quinnipiac,Long Island,82,74
1/5/2013,Dayton,UAB,78,71
1/5/2013,Charleston So,Radford,81,74
1/5/2013,George Mason,William & Mary,73,66
1/5/2013,Baylor,Texas,86,79
1/5/2013,Pepperdine,Portland,54,47
1/5/2013,Gonzaga,Santa Clara,81,74
1/5/2013,Central Conn,Robert Morris,77,70
1/5/2013,Montana,Portland St,62,55
1/5/2013,Utah St,Idaho,82,75
1/5/2013,Long Beach St,Santa Barbara,77,70
1/5/2013,Kansas St,Oklahoma St,73,67
1/5/2013,Norfolk St,Navy,74,68
1/5/2013,E Kentucky,Edwardsville,78,72
1/5/2013,NC A&T,Ga Southern,71,65
1/5/2013,SC Upstate,N Kentucky,60,54
1/5/2013,Rutgers,Pittsburgh,67,62
1/5/2013,Washington,Washington St,68,63
1/5/2013,NC State,Boston College,78,73
1/5/2013,Florida St,Clemson,71,66
1/5/2013,Florida Intl,ULL,75,70
1/5/2013,NJIT,Utah Valley,57,52
1/5/2013,Cal Poly SLO,UC Irvine,72,67
1/5/2013,San Jose St,Seattle,76,71
1/5/2013,Northeastern,UNC Wilmington,68,64
1/5/2013,W Illinois,IUPUI,57,53
1/5/2013,Middle Tenn St,South Alabama,60,56
1/5/2013,BYU,San Francisco,80,76
1/5/2013,Niagara,Fairfield,71,67
1/5/2013,Sam Houston St,TAM C. Christi,61,57
1/5/2013,SE Louisiana,Cent Arkansas,72,68
1/5/2013,Col Charleston,Furman,60,56
1/5/2013,VA Commonwealth,Lehigh,59,55
1/5/2013,Lipscomb,ETSU,60,56
1/5/2013,Chattanooga,Samford,74,70
1/5/2013,Hartford,Boston Univ,77,74
1/5/2013,Towson,Drexel,69,66
1/5/2013,Arizona,Utah,60,57
1/5/2013,South Dakota,S Dakota St,74,71
1/5/2013,Louisiana Tech,UT Arlington,55,52
1/5/2013,Troy,Ark Little Rock,67,64
1/5/2013,Missouri,Bucknell,66,64
1/5/2013,Montana St,E Washington,70,68
1/5/2013,Youngstown St,Loyola-Chicago,68,66
1/5/2013,TN Martin,Austin Peay,76,74
1/5/2013,Wright St,WI Milwaukee,53,51
1/5/2013,Marquette,Georgetown,49,48
1/5/2013,Sacred Heart,St Francis NY,66,65
1/5/2013,St John's,Cincinnati,53,52
1/6/2013,Southern Univ,Grambling,82,43
1/6/2013,Michigan,Iowa,95,67
1/6/2013,Denver,UT San Antonio,75,50
1/6/2013,Florida,Yale,79,58
1/6/2013,Rider,Siena,72,53
1/6/2013,Minnesota,Northwestern,69,51
1/6/2013,Loyola MD,St Peter's,74,58
1/6/2013,Ark Pine Bluff,Alabama St,73,58
1/6/2013,Oregon,Oregon St,79,66
1/6/2013,Syracuse,South Florida,55,44
1/6/2013,MS Valley St,Alabama A&M,79,68
1/6/2013,Arizona St,Colorado,65,56
1/6/2013,Virginia,North Carolina,61,52
1/6/2013,Cornell,American Univ,68,60
1/6/2013,Iona,Manhattan,78,70
1/6/2013,Kansas,Temple,69,62
1/6/2013,Wisconsin,Nebraska,47,41
1/6/2013,Wichita St,Bradley,69,63
1/6/2013,TX Southern,Prairie View,65,60
1/6/2013,Alcorn St,Jackson St,51,48
1/6/2013,Tulsa,SMU,48,47
1/7/2013,SC Upstate,Lipscomb,98,61
1/7/2013,Indiana,Penn St,74,51
1/7/2013,Albany NY,Binghamton,71,59
1/7/2013,Cleveland St,IL Chicago,60,50
1/7/2013,Stetson,Jacksonville,81,72
1/7/2013,Northwestern LA,Sam Houston St,73,64
1/7/2013,Notre Dame,Cincinnati,66,60
1/7/2013,ETSU,N Kentucky,49,44
1/7/2013,CS Sacramento,Southern Utah,64,59
1/7/2013,Hampton,James Madison,69,65
1/7/2013,SE Louisiana,Lamar,67,63
1/7/2013,Florida Intl,Bethune-Cookman,74,72
1/7/2013,Hofstra,Georgia St,52,50
1/7/2013,FL Gulf Coast,North Florida,75,73
1/7/2013,Nicholls St,McNeese St,64,63
1/8/2013,Baylor,Texas Tech,82,48
1/8/2013,Alcorn St,Grambling,80,46
1/8/2013,Creighton,Drake,91,61
1/8/2013,Duke,Clemson,68,40
1/8/2013,Pittsburgh,Georgetown,73,45
1/8/2013,Connecticut,DePaul,99,78
1/8/2013,Dartmouth,Army,75,58
1/8/2013,Missouri,Alabama,84,68
1/8/2013,Ark Pine Bluff,Alabama A&M,77,61
1/8/2013,Southern Univ,Jackson St,80,67
1/8/2013,Boston Univ,Vermont,63,53
1/8/2013,TX Pan American,Houston Bap,70,60
1/8/2013,Ohio St,Purdue,74,64
1/8/2013,Holy Cross,Columbia,78,69
1/8/2013,Missouri St,Illinois St,62,55
1/8/2013,San Jose St,New Orleans,71,64
1/8/2013,Northeastern,Drexel,63,58
1/8/2013,Alabama St,MS Valley St,69,65
1/8/2013,Lafayette,Penn,85,83
1/8/2013,Brown,Niagara,75,74
1/8/2013,Appalachian St,Wofford,50,49
1/9/2013,Florida,Georgia,77,44
1/9/2013,James Madison,UNC Wilmington,78,50
1/9/2013,Stony Brook,Binghamton,62,37
1/9/2013,Southern Miss,Rice,75,52
1/9/2013,Akron,W Michigan,65,43
1/9/2013,G Washington,St Bonaventure,78,59
1/9/2013,Ohio,Buffalo,86,68
1/9/2013,Marshall,Tulsa,79,61
1/9/2013,Coastal Car,Presbyterian,61,43
1/9/2013,Mississippi,Tennessee,92,74
1/9/2013,Oklahoma St,TCU,63,45
1/9/2013,Texas A&M,Arkansas,69,51
1/9/2013,Minnesota,Illinois,84,67
1/9/2013,UCF,UAB,64,48
1/9/2013,Wright St,Cleveland St,69,53
1/9/2013,Michigan,Nebraska,62,47
1/9/2013,Delaware,Hofstra,69,54
1/9/2013,Louisville,Seton Hall,73,58
1/9/2013,Indiana St,Bradley,68,53
1/9/2013,Washington,California,62,47
1/9/2013,Memphis,East Carolina,67,54
1/9/2013,Towson,William & Mary,99,86
1/9/2013,VMI,Liberty,82,69
1/9/2013,NC State,Georgia Tech,83,70
1/9/2013,WI Green Bay,Loyola-Chicago,58,45
1/9/2013,Air Force,Nevada,78,65
1/9/2013,VA Commonwealth,Dayton,74,62
1/9/2013,Toledo,Kent,70,58
1/9/2013,Charleston So,Winthrop,75,63
1/9/2013,E Kentucky,Murray St,77,65
1/9/2013,Utah Valley,Missouri KC,78,66
1/9/2013,CS Fullerton,CS Bakersfield,74,62
1/9/2013,MD Baltimore Co,New Hampshire,68,57
1/9/2013,N Illinois,Miami OH,72,61
1/9/2013,Boston College,Virginia Tech,86,75
1/9/2013,Houston,SMU,78,67
1/9/2013,Stanford,Washington St,78,67
1/9/2013,Campbell,Longwood,83,73
1/9/2013,Charlotte,La Salle,74,65
1/9/2013,UTEP,Tulane,66,57
1/9/2013,Long Beach St,CS Northridge,78,69
1/9/2013,Kansas,Iowa St,97,89
1/9/2013,Villanova,South Florida,61,53
1/9/2013,Hartford,Maine,68,61
1/9/2013,Gardner Webb,UNC Asheville,78,71
1/9/2013,Fordham,Duquesne,82,75
1/9/2013,Butler,St Joseph's PA,72,66
1/9/2013,C Michigan,Bowling Green,73,67
1/9/2013,Syracuse,Providence,72,66
1/9/2013,Wichita St,S Illinois,82,76
1/9/2013,New Mexico,UNLV,65,60
1/9/2013,Radford,High Point,59,54
1/9/2013,Valparaiso,IL Chicago,75,70
1/9/2013,Auburn,LSU,68,63
1/9/2013,West Virginia,Texas,57,53
1/9/2013,UC Irvine,Hawaii,68,64
1/9/2013,Richmond,Rhode Island,64,61
1/9/2013,Austin Peay,Morehead St,84,81
1/9/2013,Florida St,Maryland,65,62
1/9/2013,Evansville,Northern Iowa,62,59
1/9/2013,Wake Forest,Virginia,55,52
1/9/2013,San Diego St,Fresno St,65,62
1/9/2013,Boise St,Wyoming,63,61
1/9/2013,Ball St,E Michigan,60,58
1/9/2013,Rutgers,St John's,58,56
1/9/2013,Mississippi St,South Carolina,56,54
1/10/2013,Detroit,Youngstown St,101,60
1/10/2013,Belmont,SE Missouri St,107,72
1/10/2013,Robert Morris,F Dickinson,88,54
1/10/2013,Tennessee St,TN Martin,80,48
1/10/2013,George Mason,Old Dominion,71,46
1/10/2013,BYU,Pepperdine,76,51
1/10/2013,E Washington,Northern Arizona,82,59
1/10/2013,Mercer,North Florida,66,47
1/10/2013,Pacific,Santa Barbara,80,62
1/10/2013,Portland St,CS Sacramento,87,69
1/10/2013,Louisiana Tech,Texas St,84,67
1/10/2013,Northwestern,Penn St,70,54
1/10/2013,Montana,North Dakota,77,62
1/10/2013,St Francis NY,Mt St Mary's,70,56
1/10/2013,Ark Little Rock,North Texas,67,53
1/10/2013,Jacksonville St,Edwardsville,75,62
1/10/2013,N Dakota St,IPFW,67,55
1/10/2013,Wagner,Long Island,86,75
1/10/2013,NE Omaha,IUPUI,90,79
1/10/2013,Sam Houston St,Lamar,68,57
1/10/2013,Middle Tenn St,FL Atlantic,62,52
1/10/2013,Arizona St,Oregon St,72,62
1/10/2013,Miami FL,North Carolina,68,59
1/10/2013,Rider,Manhattan,69,60
1/10/2013,Troy,ULM,64,55
1/10/2013,St Louis,Massachusetts,70,62
1/10/2013,Bryant,Quinnipiac,103,95
1/10/2013,UT Arlington,UT San Antonio,75,67
1/10/2013,SF Austin,Cent Arkansas,77,69
1/10/2013,Jacksonville,Kennesaw,99,92
1/10/2013,S Dakota St,Oakland,81,74
1/10/2013,Weber St,Southern Utah,81,74
1/10/2013,Denver,Idaho,55,49
1/10/2013,Central Conn,Sacred Heart,84,78
1/10/2013,Oral Roberts,Northwestern LA,80,74
1/10/2013,Colorado,USC,66,60
1/10/2013,Xavier,Temple,57,52
1/10/2013,Monmouth NJ,St Francis PA,65,60
1/10/2013,Chattanooga,Citadel,70,65
1/10/2013,Samford,Col Charleston,62,57
1/10/2013,Gonzaga,St Mary's CA,83,78
1/10/2013,Iona,Marist,86,82
1/10/2013,San Diego,San Francisco,70,66
1/10/2013,Loy Marymount,Santa Clara,84,80
1/10/2013,Tennessee Tech,E Illinois,77,73
1/10/2013,McNeese St,TAM C. Christi,75,71
1/10/2013,Oregon,Arizona,70,66
1/10/2013,UCLA,Utah,57,53
1/10/2013,Michigan St,Iowa,62,59
1/10/2013,Montana St,N Colorado,69,66
1/10/2013,Stetson,ETSU,72,70
1/10/2013,South Alabama,ULL,91,89
1/10/2013,Florida Intl,Arkansas St,66,64
1/10/2013,Kentucky,Vanderbilt,60,58
1/10/2013,UC Davis,Cal Poly SLO,69,67
1/10/2013,FL Gulf Coast,SC Upstate,72,71
1/10/2013,New Mexico St,Seattle,83,82
1/11/2013,Creighton,Missouri St,74,52
1/11/2013,Niagara,St Peter's,77,58
1/11/2013,N Kentucky,Lipscomb,67,53
1/11/2013,Loyola MD,Fairfield,63,58
1/11/2013,Siena,Canisius,57,54
1/11/2013,Wright St,Loyola-Chicago,62,61
1/12/2013,Belmont,TN Martin,90,53
1/12/2013,Southern Univ,Ark Pine Bluff,84,50
1/12/2013,Lehigh,Holy Cross,79,47
1/12/2013,Northern Iowa,Bradley,84,53
1/12/2013,New Mexico,Fresno St,72,45
1/12/2013,Col Charleston,Chattanooga,86,59
1/12/2013,TX Southern,Jackson St,84,57
1/12/2013,Louisville,South Florida,64,38
1/12/2013,S Dakota St,IPFW,83,57
1/12/2013,Valparaiso,WI Milwaukee,76,52
1/12/2013,Boston Univ,Binghamton,83,59
1/12/2013,Wisconsin,Illinois,74,51
1/12/2013,Arkansas,Vanderbilt,56,33
1/12/2013,NC Central,Florida A&M,85,62
1/12/2013,Florida,LSU,74,52
1/12/2013,Pacific,Cal Poly SLO,77,55
1/12/2013,Bucknell,Army,76,55
1/12/2013,Utah Valley,Houston Bap,83,62
1/12/2013,Iowa St,Texas,82,62
1/12/2013,Southern Miss,Houston,73,54
1/12/2013,St Francis NY,Wagner,71,52
1/12/2013,VMI,Winthrop,72,54
1/12/2013,UNC Asheville,Radford,79,61
1/12/2013,BYU,Santa Clara,82,64
1/12/2013,Wofford,Ga Southern,71,53
1/12/2013,Lafayette,Navy,64,47
1/12/2013,UT Arlington,Texas St,91,74
1/12/2013,USC,Utah,76,59
1/12/2013,Georgetown,St John's,67,51
1/12/2013,Morgan St,S Carolina St,76,60
1/12/2013,Prairie View,Grambling,60,44
1/12/2013,Campbell,Presbyterian,62,46
1/12/2013,Memphis,UAB,69,53
1/12/2013,Clemson,Virginia,59,44
1/12/2013,W Illinois,NE Omaha,89,74
1/12/2013,Vermont,MD Baltimore Co,68,53
1/12/2013,Xavier,G Washington,71,56
1/12/2013,Akron,N Illinois,68,53
1/12/2013,Sam Houston St,McNeese St,72,57
1/12/2013,Robert Morris,Monmouth NJ,70,55
1/12/2013,Mississippi,Missouri,64,49
1/12/2013,Long Island,Mt St Mary's,86,72
1/12/2013,Stony Brook,Hartford,73,59
1/12/2013,Kent,Ball St,61,47
1/12/2013,Kansas,Texas Tech,60,46
1/12/2013,Tulsa,Rice,64,51
1/12/2013,Charleston So,Longwood,75,62
1/12/2013,North Dakota,Montana St,86,73
1/12/2013,California,Washington St,67,54
1/12/2013,Denver,Seattle,64,51
1/12/2013,Albany NY,Maine,76,63
1/12/2013,La Salle,Richmond,71,59
1/12/2013,San Diego,Pepperdine,62,50
1/12/2013,Bethune-Cookman,NC A&T,72,60
1/12/2013,Texas A&M,Kentucky,83,71
1/12/2013,Cleveland St,Detroit,74,62
1/12/2013,Northwestern LA,Cent Arkansas,100,88
1/12/2013,Princeton,Penn,65,53
1/12/2013,Ark Little Rock,Florida Intl,88,76
1/12/2013,Tennessee St,SE Missouri St,81,69
1/12/2013,Northeastern,Towson,70,59
1/12/2013,Syracuse,Villanova,72,61
1/12/2013,Baylor,TCU,51,40
1/12/2013,Mississippi St,Georgia,72,61
1/12/2013,UTEP,Marshall,74,63
1/12/2013,Wyoming,Nevada,59,48
1/12/2013,Hofstra,William & Mary,70,59
1/12/2013,SF Austin,Oral Roberts,61,50
1/12/2013,Cincinnati,Rutgers,68,58
1/12/2013,ETSU,FL Gulf Coast,85,75
1/12/2013,Harvard,Dartmouth,75,65
