Date,Team,Opponent,Team Score,Opponent Score
12/20/2014,Virginia Tech,Citadel,64,61
12/20/2014,Providence,Massachusetts,85,65
12/20/2014,Duquesne,MA Lowell,79,63
12/20/2014,Jacksonville,Truett-McConnell,84,55
12/20/2014,Elon,UNC Greensboro,71,64
12/20/2014,Campbell,Montreat And,90,64
12/20/2014,Florida St,South Florida,75,62
12/20/2014,Toledo,McNeese St,83,69
12/20/2014,Georgia Tech,Vanderbilt,65,60
12/20/2014,La Salle,Towson,67,53
12/20/2014,NC Central,MS Valley St,94,60
12/20/2014,VA Commonwealth,Cincinnati,68,47
12/20/2014,UNC Wilmington,East Carolina,66,54
12/20/2014,Akron,Bluffton,92,53
12/20/2014,Davidson,Col Charleston,80,68
12/20/2014,IUPUI,South Alabama,71,65
12/20/2014,American Univ,Mt St Mary's,46,45
12/20/2014,Villanova,Syracuse,82,77
12/20/2014,SMU,Michigan,62,51
12/20/2014,Louisville,W Kentucky,76,67
12/20/2014,Georgetown,Charlotte,81,78
12/20/2014,UT Arlington,Howard Payne,89,50
12/20/2014,Northwestern,W Michigan,67,61
12/20/2014,SF Austin,Arkansas Tech,94,57
12/20/2014,St Francis NY,FL Atlantic,61,56
12/20/2014,Arkansas St,Marshall,67,58
12/20/2014,Oregon,Delaware St,83,70
12/20/2014,Pittsburgh,Oakland,81,77
12/20/2014,SC Upstate,Mississippi St,53,51
12/20/2014,TN Martin,Presbyterian,77,60
12/20/2014,Kentucky,UCLA,83,44
12/20/2014,Monmouth NJ,Wagner,74,66
12/20/2014,Murray St,Illinois St,89,77
12/20/2014,F Dickinson,Delaware,76,74
12/20/2014,Illinois,Missouri,62,59
12/20/2014,Penn St,Drexel,73,68
12/20/2014,Longwood,PSU-Beaver,106,74
12/20/2014,St Bonaventure,Binghamton,69,51
12/20/2014,Albany NY,Yale,64,60
12/20/2014,Memphis,Oral Roberts,78,63
12/20/2014,UMBC,Kennesaw,66,53
12/20/2014,Chicago St,St Joseph's IN,76,54
12/20/2014,St Francis PA,Rutgers,73,68
12/20/2014,E Illinois,Indiana St,60,56
12/20/2014,Kansas,Lafayette,96,69
12/21/2014,South Carolina,Coker,78,52
12/21/2014,Lipscomb,Austin Peay,69,63
12/21/2014,USC,Boston College,75,71
12/21/2014,Hampton,Northern Arizona,75,66
12/21/2014,Bryant,Denver,48,46
12/21/2014,Hartford,Florida Intl,82,69
12/21/2014,Evansville,Alabama St,81,63
12/21/2014,South Dakota,Montana,67,62
12/21/2014,Valparaiso,Goshen,82,55
12/21/2014,Seattle,CS Sacramento,66,47
12/21/2014,UTEP,Alcorn St,78,45
12/21/2014,WI Green Bay,Ark Little Rock,66,46
12/21/2014,UC Irvine,Bradley,55,47
12/21/2014,Washington St,San Jose St,82,53
12/21/2014,Kent,N Dakota St,53,52
12/21/2014,Troy,Nicholls St,65,64
12/21/2014,Alabama,Appalachian St,60,59
12/21/2014,Georgia,Seton Hall,65,47
12/21/2014,St Louis,Vermont,58,55
12/21/2014,Quinnipiac,Oregon St,60,52
12/21/2014,Virginia,Harvard,76,27
12/21/2014,Cleveland St,San Francisco,69,65
12/21/2014,Army,Maine,72,69
12/21/2014,Georgia St,Southern Miss,68,55
12/21/2014,Samford,ULM,64,50
12/21/2014,San Diego,San Diego Chr,71,61
12/21/2014,MTSU,Tennessee St,65,47
12/21/2014,Coastal Car,Cent Arkansas,72,55
12/21/2014,W Carolina,UNC Asheville,66,62
12/21/2014,North Texas,Creighton,62,58
12/21/2014,Winthrop,Reinhardt,100,72
12/21/2014,Radford,Cornell,74,61
12/21/2014,Stony Brook,Loyola MD,67,52
12/21/2014,Maryland,Oklahoma St,73,64
12/21/2014,Ferris St,Bowling Green,82,68
12/21/2014,NE Omaha,TX Pan American,77,72
12/21/2014,Canisius,Holy Cross,67,48
12/22/2014,Drake,Simpson IA,84,62
12/22/2014,Tennessee Tech,Missouri KC,81,60
12/22/2014,Murray St,S Illinois,83,71
12/22/2014,Michigan,Coppin St,72,56
12/22/2014,TCU,Grambling,80,39
12/22/2014,Wisconsin,California,68,56
12/22/2014,Oregon,Santa Barbara,82,78
12/22/2014,Air Force,Jacksonville St,66,65
12/22/2014,Marquette,North Dakota,67,54
12/22/2014,UC Davis,N Colorado,73,63
12/22/2014,Lamar,Rice,79,72
12/22/2014,Iowa,North Florida,80,70
12/22/2014,Minnesota,Furman,86,76
12/22/2014,C Michigan,McNeese St,87,58
12/22/2014,Missouri St,Oral Roberts,52,45
12/22/2014,Tulsa,Incarnate Word,76,47
12/22/2014,NC Central,Jackson St,67,64
12/22/2014,Vanderbilt,Penn,79,50
12/22/2014,Baylor,Southern Univ,70,66
12/22/2014,Colorado St,Charleston So,75,54
12/22/2014,Edwardsville,Chicago St,63,38
12/22/2014,Arkansas,WI Milwaukee,84,54
12/22/2014,Boise St,Houston,75,73
12/22/2014,Wichita St,Loy Marymount,80,53
12/22/2014,Providence,Miami FL,76,62
12/22/2014,Connecticut,Columbia,80,65
12/22/2014,Loyola-Chicago,Texas Tech,62,44
12/22/2014,N Dakota St,Alcorn St,61,50
12/22/2014,UTEP,Kent,78,75
12/22/2014,UC Irvine,WI Green Bay,72,70
12/22/2014,E Washington,Lewis-Clark ID,87,81
12/22/2014,Ark Little Rock,Bradley,64,54
12/22/2014,Manhattan,Fordham,71,57
12/22/2014,Portland St,Walla Walla,94,52
12/22/2014,Nevada,Marshall,83,55
12/22/2014,New Mexico St,N New Mexico,78,39
12/22/2014,LSU,Col Charleston,71,47
12/22/2014,St Mary's CA,Northeastern,72,68
12/22/2014,Hawaii,Nebraska,66,58
12/22/2014,Ark Pine Bluff,Southern Utah,70,61
12/22/2014,Washington,Tulane,66,57
12/22/2014,CS Fullerton,TAM C. Christi,82,77
12/22/2014,San Diego St,UC Riverside,61,33
12/22/2014,Ga Southern,Truett-McConnell,90,57
12/22/2014,N Kentucky,Idaho,81,68
12/22/2014,Gardner Webb,Purdue,89,84
12/22/2014,Ohio St,Miami OH,93,55
12/22/2014,Michigan St,Citadel,82,56
12/22/2014,Temple,Kansas,77,52
12/22/2014,UCF,SE Louisiana,70,65
12/22/2014,East Carolina,Florida A&M,75,57
12/22/2014,Albany NY,Fairfield,77,66
12/22/2014,Illinois St,IPFW,68,43
12/22/2014,Portland,Lewis & Clark,71,49
12/22/2014,Florida St,Stetson,63,59
12/22/2014,Northwestern,IL Chicago,63,46
12/22/2014,W Michigan,Alabama A&M,71,62
12/22/2014,Brown,Central Conn,67,55
12/22/2014,Mississippi,SE Missouri St,82,51
12/22/2014,Penn St,Dartmouth,69,49
12/22/2014,Colorado,DePaul,82,68
12/22/2014,Abilene Chr,S Carolina St,65,59
12/22/2014,G Washington,Ohio,77,49
12/22/2014,Elon,Kennesaw,67,65
12/22/2014,Wake Forest,Bucknell,60,53
12/22/2014,Mt St Mary's,Binghamton,69,68
12/22/2014,Robert Morris,Delaware,84,81
12/22/2014,Long Island,New Hampshire,73,72
12/22/2014,FL Atlantic,E Kentucky,69,66
12/22/2014,Old Dominion,William & Mary,69,62
12/22/2014,St John's,Long Beach St,66,49
12/22/2014,Oklahoma,Weber St,85,51
12/22/2014,West Virginia,Wofford,77,44
12/22/2014,Indiana,New Orleans,79,59
12/22/2014,Norfolk St,James Madison,74,71
12/22/2014,MD E Shore,St Bonaventure,82,80
12/22/2014,Clemson,Oakland,70,60
12/22/2014,Virginia Tech,VMI,87,74
12/22/2014,Notre Dame,N Illinois,91,66
12/22/2014,Syracuse,Colgate,78,43
12/22/2014,Navy,Towson,61,56
12/22/2014,Tennessee,Mercer,64,54
12/22/2014,Princeton,Liberty,65,47
12/22/2014,VA Commonwealth,ETSU,84,60
12/22/2014,Butler,TN Martin,64,37
12/22/2014,Chattanooga,UAB,83,67
12/23/2014,Prairie View,North Texas,70,67
12/23/2014,Mississippi St,Jacksonville,70,47
12/23/2014,Auburn,TX Southern,61,60
12/23/2014,Grand Canyon,New Mexico,68,65
12/23/2014,Utah,S Dakota St,80,66
12/23/2014,George Mason,Wright St,68,60
12/23/2014,Villanova,NJIT,92,67
12/23/2014,Rutgers,Sacred Heart,79,54
12/23/2014,Dayton,Georgia Tech,75,61
12/23/2014,Memphis,W Illinois,78,51
12/23/2014,Wyoming,Montana St,61,51
12/23/2014,Loyola-Chicago,Boise St,48,45
12/23/2014,Houston,Texas Tech,82,69
12/23/2014,Nebraska,Loy Marymount,50,42
12/23/2014,Southern Utah,S Carolina St,66,56
12/23/2014,Abilene Chr,Ark Pine Bluff,69,61
12/23/2014,UNLV,Arizona,71,67
12/23/2014,Utah Valley,Idaho St,51,47
12/23/2014,Ohio,DePaul,99,78
12/23/2014,Wichita St,Hawaii,80,79
12/23/2014,G Washington,Colorado,53,50
12/23/2014,Arizona St,Detroit,93,54
12/23/2014,E Illinois,Cleveland St,67,65
12/23/2014,St Peter's,F Dickinson,69,60
12/23/2014,La Salle,Hofstra,83,74
12/23/2014,BYU,Massachusetts,77,71
12/23/2014,Richmond,IUPUI,57,53
12/23/2014,Howard,South Alabama,73,60
12/23/2014,South Florida,SE Louisiana,78,63
12/23/2014,Campbell,UNC Wilmington,69,63
12/23/2014,Iona,FL Gulf Coast,86,67
12/23/2014,Cal Poly SLO,Santa Clara,69,58
12/23/2014,Stony Brook,American Univ,59,47
12/23/2014,Cincinnati,Wagner,72,48
12/23/2014,Pittsburgh,Holy Cross,58,39
12/23/2014,NC State,Louisiana Tech,73,65
12/23/2014,Louisville,CS Northridge,80,55
12/23/2014,Stanford,Texas,74,71
12/23/2014,E Michigan,Coppin St,87,64
12/23/2014,Arkansas St,Niagara,74,69
12/23/2014,Cornell,Siena,75,57
12/23/2014,St Francis NY,Monmouth NJ,71,46
12/25/2014,Hawaii,Colorado,69,66
12/25/2014,G Washington,Wichita St,60,54
12/25/2014,Loy Marymount,DePaul,72,69
12/25/2014,Nebraska,Ohio,71,58
12/27/2014,Tennessee,Tennessee St,67,46
12/27/2014,Colorado St,New Mexico St,58,57
12/27/2014,CS Sacramento,Utah Valley,74,49
12/27/2014,Georgia,Mercer,86,77
12/27/2014,Virginia Tech,Presbyterian,87,65
12/27/2014,North Carolina,UAB,89,58
12/27/2014,Utah St,Wayland,75,63
12/27/2014,San Diego St,San Diego Chr,72,50
12/27/2014,Georgetown,Indiana,91,87
12/27/2014,Weber St,Bristol,109,59
12/27/2014,Gonzaga,BYU,87,80
12/27/2014,UNLV,Southern Utah,79,45
12/27/2014,San Francisco,Pacific,77,71
12/27/2014,Illinois,Kennesaw,93,45
12/27/2014,W Kentucky,Brescia,89,42
12/27/2014,Minnesota,UNC Wilmington,108,82
12/27/2014,Portland,San Diego,61,58
12/27/2014,St Mary's CA,Santa Clara,73,60
12/27/2014,Northwestern,N Kentucky,76,55
12/27/2014,Ohio St,Wright St,100,55
12/27/2014,Jacksonville,Jacksonville St,75,61
12/27/2014,IUPUI,Pepperdine,55,53
12/27/2014,Maryland,Oakland,72,56
12/27/2014,Seton Hall,Maine,72,43
12/27/2014,WI Green Bay,Georgia St,78,61
12/27/2014,Kentucky,Louisville,58,50
12/28/2014,Oral Roberts,Haskell,94,42
12/28/2014,St Peter's,Cornell,59,52
12/28/2014,Arkansas,Northwestern LA,100,92
12/28/2014,Bradley,IL Chicago,68,60
12/28/2014,Xavier,FL Gulf Coast,71,57
12/28/2014,Wake Forest,Richmond,65,63
12/28/2014,NC A&T,NC Wesleyan,58,54
12/28/2014,Army,Coast Guard,93,48
12/28/2014,South Dakota,WI Milwaukee,84,60
12/28/2014,N Dakota St,Northland,83,59
12/28/2014,SE Missouri St,Harris-Stowe,94,66
12/28/2014,Edwardsville,R Morris Spfd,104,56
12/28/2014,Radford,Central Penn,119,69
12/28/2014,Houston,MS Valley St,80,53
12/28/2014,Washington St,UC Davis,90,83
12/28/2014,CS Bakersfield,California,55,52
12/28/2014,Stony Brook,Washington,62,57
12/28/2014,High Point,Thomas GA,85,48
12/28/2014,Loyola MD,Fairfield,61,59
12/28/2014,St John's,Tulane,82,57
12/28/2014,Grand Canyon,Abilene Chr,83,81
12/28/2014,Butler,Belmont,67,56
12/28/2014,Lehigh,UMBC,58,55
12/28/2014,Temple,Delaware St,66,56
12/28/2014,Alabama,UCLA,56,50
12/28/2014,Nevada,Northwest Chr,81,67
12/28/2014,Fordham,Howard,74,59
12/28/2014,East Carolina,UNC Greensboro,71,50
12/28/2014,Siena,Bucknell,73,71
12/28/2014,Iona,Drexel,81,62
12/28/2014,Ball St,Longwood,69,64
12/28/2014,Lafayette,NJIT,76,71
12/28/2014,Columbia,Colgate,69,64
12/28/2014,E Michigan,Concordia MI,100,42
12/28/2014,Wisconsin,Buffalo,68,56
12/28/2014,IPFW,Judson IL,80,46
12/28/2014,Northern Arizona,San Diego Chr,71,45
12/28/2014,Connecticut,Central Conn,81,48
12/28/2014,Elon,Marist,69,64
12/28/2014,Fresno St,St Katherine,93,62
12/28/2014,Syracuse,Long Beach St,85,67
12/28/2014,TX Southern,Kansas St,58,56
12/28/2014,Hofstra,Long Island,88,62
12/28/2014,Missouri KC,Indiana St,73,70
12/28/2014,Bowling Green,South Florida,79,70
12/28/2014,Northern Iowa,S Dakota St,74,63
12/28/2014,Rutgers,Monmouth NJ,59,58
12/28/2014,Evansville,Coppin St,85,80
12/28/2014,Liberty,Cincinnati Chr,78,58
12/28/2014,Samford,Campbell,65,56
12/28/2014,Marquette,Morgan St,81,53
12/28/2014,Arizona St,Harvard,56,46
12/28/2014,Brown,Sacred Heart,79,76
12/28/2014,MD E Shore,Duquesne,78,69
12/29/2014,SMU,Midwest TX St,70,61
12/29/2014,Texas,Rice,66,55
12/29/2014,Morehead St,Cent Arkansas,95,60
12/29/2014,N Illinois,Hampton,83,51
12/29/2014,TCU,Tennessee St,60,40
12/29/2014,Valparaiso,James Madison,79,52
12/29/2014,LSU,Southern Miss,87,67
12/29/2014,Texas Tech,North Texas,60,45
12/29/2014,Sam Houston St,Howard Payne,102,47
12/29/2014,Chicago St,NE Omaha,69,66
12/29/2014,Hawaii,Southern Univ,71,57
12/29/2014,Oregon,UC Irvine,69,67
12/29/2014,SE Louisiana,Dillard,88,47
12/29/2014,Louisiana Tech,S Arkansas,74,52
12/29/2014,Stanford,Ark Pine Bluff,74,39
12/29/2014,St Mary's CA,San Francisco,69,56
12/29/2014,Denver,St Joseph's PA,77,73
12/29/2014,SF Austin,CS Northridge,61,57
12/29/2014,Auburn,MTSU,64,48
12/29/2014,Florida Intl,Florida A&M,76,55
12/29/2014,F Dickinson,Towson,85,84
12/29/2014,W Kentucky,Alice Lloyd,104,62
12/29/2014,Tennessee Tech,North Florida,87,84
12/29/2014,Boston College,MA Lowell,70,47
12/29/2014,Old Dominion,Mt St Mary's,69,35
12/29/2014,Pepperdine,Loy Marymount,69,56
12/29/2014,Gonzaga,San Diego,60,48
12/29/2014,Santa Clara,Pacific,57,40
12/29/2014,BYU,Portland,97,88
12/29/2014,Charleston So,Johnson TN,81,47
12/29/2014,Miami OH,Capital,69,46
12/29/2014,Duke,Toledo,86,69
12/29/2014,VA Commonwealth,Cleveland St,72,63
12/29/2014,Chattanooga,Lipscomb,78,60
12/29/2014,Boston Univ,Wentworth Tech,69,46
12/29/2014,Rider,Wagner,76,71
12/29/2014,Quinnipiac,Maine,81,64
12/29/2014,NC Central,IUPUI,70,49
12/29/2014,Illinois St,Quincy,99,57
12/30/2014,Houston Bap,Ecclesia,98,47
12/30/2014,Lamar,Huston-Tillot,85,59
12/30/2014,Harvard,Grand Canyon,72,59
12/30/2014,Dayton,Mississippi,78,74
12/30/2014,McNeese St,Mississippi St,66,47
12/30/2014,IL Chicago,Judson IL,79,38
12/30/2014,Alabama St,Fort Valley St,76,65
12/30/2014,Murray St,Alabama A&M,76,39
12/30/2014,Texas A&M,Mercer,65,50
12/30/2014,W Michigan,New Hampshire,70,56
12/30/2014,NJIT,St Francis PA,77,65
12/30/2014,Yale,Sacred Heart,70,64
12/30/2014,South Carolina,NC A&T,91,54
12/30/2014,Samford,Auburn M'gomery,94,60
12/30/2014,Kansas,Kent,78,62
12/30/2014,Baylor,Norfolk St,92,51
12/30/2014,Pittsburgh,FL Gulf Coast,71,54
12/30/2014,Nicholls St,Spring Hill,71,64
12/30/2014,UC Riverside,Morgan St,68,63
12/30/2014,USC,Vermont,64,56
12/30/2014,Seattle,UC Davis,76,67
12/30/2014,CS Fullerton,CSU East Bay,77,45
12/30/2014,Texas St,Troy,57,46
12/30/2014,Utah Valley,Bristol,83,50
12/30/2014,Hawaii,Prairie View,76,68
12/30/2014,W Carolina,St Catharine,86,70
12/30/2014,Concordia AL,Alcorn St,79,70
12/30/2014,W Illinois,Anderson IN,74,62
12/30/2014,ULL,Ark Little Rock,83,79
12/30/2014,Arkansas St,South Alabama,63,60
12/30/2014,UT Arlington,Ga Southern,62,61
12/30/2014,TAM C. Christi,Jarvis Chr,87,55
12/30/2014,Oregon St,Santa Barbara,76,64
12/30/2014,Utah,Carroll MT,85,49
12/30/2014,New Orleans,Central Bap,90,60
12/30/2014,Oklahoma St,Missouri,74,72
12/30/2014,St Francis NY,Columbia,72,64
12/30/2014,UT San Antonio,Cameron,79,68
12/30/2014,Michigan,Illinois,73,65
12/30/2014,E Kentucky,Coppin St,66,63
12/30/2014,West Virginia,Virginia Tech,82,51
12/30/2014,Cincinnati,NC State,76,60
12/30/2014,Furman,St Andrew's,72,35
12/30/2014,MD E Shore,TN Martin,63,60
12/30/2014,Maryland,Michigan St,68,66
12/30/2014,Virginia,Davidson,83,72
12/30/2014,Akron,Marshall,70,63
12/30/2014,North Carolina,William & Mary,86,64
12/30/2014,Cal Poly SLO,IPFW,71,57
12/30/2014,Ohio,UNC Wilmington,72,53
12/30/2014,New Mexico St,TX Southern,54,52
12/30/2014,Stetson,Florida Tech,77,61
12/30/2014,Iowa,Ohio St,71,65
12/30/2014,Georgia St,ULM,65,45
12/30/2014,Northwestern,Rutgers,51,47
12/30/2014,FL Atlantic,Jacksonville,68,50
12/30/2014,SC Upstate,Montreat And,101,55
12/30/2014,Louisville,Long Beach St,63,48
12/30/2014,Miami FL,Col Charleston,67,40
12/30/2014,Citadel,Bethune-Cookman,51,47
12/30/2014,Delaware,St Bonaventure,82,77
12/30/2014,La Salle,Penn,84,67
12/30/2014,Duquesne,TX Pan American,78,72
12/30/2014,G Washington,VMI,80,60
12/30/2014,Massachusetts,Iona,87,82
12/30/2014,Oral Roberts,Detroit,77,73
12/30/2014,Canisius,Missouri KC,67,55
12/30/2014,Niagara,Albany NY,65,47
12/30/2014,Buffalo,Binghamton,76,50
12/30/2014,Georgia Tech,Charlotte,67,66
12/30/2014,Notre Dame,Hartford,87,60
12/30/2014,Clemson,Robert Morris,64,57
12/30/2014,Florida St,Florida,65,63
12/31/2014,DePaul,Marquette,61,58
12/31/2014,SMU,South Florida,83,49
12/31/2014,Oklahoma,George Mason,61,43
12/31/2014,UC Irvine,Hampden-Sydney,82,53
12/31/2014,San Diego St,Air Force,53,49
12/31/2014,CS Bakersfield,La Verne,87,36
12/31/2014,Hofstra,Central Conn,84,56
12/31/2014,Navy,Loyola MD,70,47
12/31/2014,Indiana St,Illinois St,63,61
12/31/2014,Georgia,Kansas St,50,46
12/31/2014,Northeastern,Richmond,58,57
12/31/2014,Rhode Island,Brown,80,60
12/31/2014,UNC Asheville,Radford,62,60
12/31/2014,Colorado St,Boise St,71,65
12/31/2014,Northwestern LA,Louisiana Col,94,68
12/31/2014,Providence,Creighton,65,53
12/31/2014,Xavier,Georgetown,70,53
12/31/2014,Wyoming,UNLV,76,71
12/31/2014,Utah St,San Jose St,61,33
12/31/2014,New Mexico,Fresno St,76,64
12/31/2014,Missouri St,S Illinois,53,50
12/31/2014,Gardner Webb,Presbyterian,81,64
12/31/2014,Syracuse,Cornell,61,44
12/31/2014,Coastal Car,High Point,83,68
12/31/2014,Iowa St,MS Valley St,83,33
12/31/2014,Wichita St,Drake,66,58
12/31/2014,Tennessee St,Kennesaw,73,62
12/31/2014,Fordham,S Carolina St,74,54
12/31/2014,Youngstown St,N Kentucky,78,74
12/31/2014,Seton Hall,St John's,78,67
12/31/2014,Tennessee,ETSU,71,61
12/31/2014,Wake Forest,Princeton,80,66
12/31/2014,Temple,Connecticut,57,53
12/31/2014,Tulsa,UCF,56,54
12/31/2014,Indiana,Nebraska,70,65
12/31/2014,Boston Univ,Holy Cross,75,72
12/31/2014,Loyola-Chicago,Bradley,64,49
12/31/2014,Tulane,East Carolina,67,59
12/31/2014,Wisconsin,Penn St,89,72
12/31/2014,Purdue,Minnesota,72,68
12/31/2014,Villanova,Butler,67,55
12/31/2014,Bucknell,American Univ,57,47
12/31/2014,Vanderbilt,St Louis,70,55
12/31/2014,Austin Peay,North Florida,65,60
12/31/2014,Duke,Wofford,84,55
12/31/2014,Lafayette,Army,92,78
12/31/2014,Campbell,Liberty,53,46
12/31/2014,Dartmouth,Bryant,76,59
12/31/2014,WI Green Bay,Chicago St,54,50
12/31/2014,Winthrop,Longwood,82,72
12/31/2014,UNC Greensboro,Mars Hill,92,48
12/31/2014,Colgate,Lehigh,68,61
12/31/2014,Memphis,Houston,73,54
1/1/2015,North Dakota,Montana St,67,60
1/1/2015,Montana,N Colorado,66,48
1/1/2015,Evansville,Northern Iowa,52,49
1/1/2015,Idaho,Idaho St,77,54
1/1/2015,CS Sacramento,Northern Arizona,78,73
1/1/2015,San Diego,San Francisco,57,56
1/1/2015,Portland St,Southern Utah,71,68
1/1/2015,TN Martin,Crowley's Ridge,84,61
1/1/2015,St Mary's CA,Pepperdine,68,59
1/1/2015,Pacific,Loy Marymount,77,63
1/1/2015,BYU,Santa Clara,81,46
1/1/2015,Belmont,SE Missouri St,78,77
1/1/2015,E Washington,Weber St,84,78
1/1/2015,E Illinois,Tennessee Tech,61,59
1/1/2015,Edwardsville,Jacksonville St,73,57
1/2/2015,W Illinois,IPFW,73,67
1/2/2015,N Illinois,UC Riverside,72,67
1/2/2015,UTEP,North Texas,85,71
1/2/2015,NE Omaha,South Dakota,86,77
1/2/2015,Oakland,Valparaiso,89,75
1/2/2015,Rider,Marist,69,59
1/2/2015,N Dakota St,Oral Roberts,72,66
1/2/2015,Denver,S Dakota St,76,69
1/2/2015,CS Northridge,Morgan St,78,62
1/2/2015,Santa Barbara,Vermont,64,57
1/2/2015,W Michigan,Rochester MI,69,54
1/2/2015,Utah,USC,79,55
1/2/2015,Mississippi St,Florida St,62,55
1/2/2015,California,Washington,81,75
1/2/2015,Colorado,UCLA,62,56
1/2/2015,Wright St,Detroit,70,57
1/2/2015,Monmouth NJ,Canisius,73,68
1/2/2015,Siena,Fairfield,68,67
1/2/2015,Niagara,Manhattan,73,61
1/2/2015,IL Chicago,Youngstown St,77,71
1/2/2015,Rice,UT San Antonio,67,52
1/2/2015,Stanford,Washington St,71,56
1/2/2015,St Peter's,Quinnipiac,66,60
1/2/2015,Kent,TX Pan American,74,54
1/2/2015,MA Lowell,Binghamton,50,40
1/2/2015,NJIT,UMBC,70,55
1/2/2015,Cleveland St,WI Milwaukee,84,57
1/2/2015,ETSU,VMI,98,88
1/2/2015,C Michigan,Central Penn,125,80
1/2/2015,FL Gulf Coast,Ave Maria,49,36
1/2/2015,Alabama,North Florida,76,61
1/3/2015,Texas A&M,Hartford,58,49
1/3/2015,E Washington,Idaho St,65,57
1/3/2015,Sam Houston St,Incarnate Word,84,78
1/3/2015,Abilene Chr,Cent Arkansas,87,70
1/3/2015,Mercer,UNC Greensboro,76,55
1/3/2015,Longwood,Radford,90,79
1/3/2015,Davidson,Richmond,81,67
1/3/2015,Bowling Green,Chicago St,58,35
1/3/2015,Chattanooga,Furman,72,60
1/3/2015,Presbyterian,Liberty,62,58
1/3/2015,South Florida,East Carolina,58,50
1/3/2015,Nevada,Air Force,80,62
1/3/2015,Alabama St,Grambling,71,50
1/3/2015,Southern Univ,Prairie View,68,56
1/3/2015,Missouri,Lipscomb,72,60
1/3/2015,TX Southern,Alcorn St,72,55
1/3/2015,Robert Morris,Mt St Mary's,70,45
1/3/2015,SF Austin,McNeese St,80,75
1/3/2015,SC Upstate,Hampton,68,54
1/3/2015,Toledo,N Kentucky,57,55
1/3/2015,Duke,Boston College,85,62
1/3/2015,Butler,St John's,73,69
1/3/2015,E Illinois,Jacksonville St,59,50
1/3/2015,Georgetown,Creighton,76,61
1/3/2015,Bryant,Long Island,67,63
1/3/2015,St Bonaventure,Massachusetts,69,55
1/3/2015,St Francis PA,Wagner,85,68
1/3/2015,Arkansas,Utah Valley,79,46
1/3/2015,Elon,Drexel,77,67
1/3/2015,CS Fullerton,Seattle,67,55
1/3/2015,New Mexico St,UC Irvine,70,67
1/3/2015,N Colorado,Montana St,62,54
1/3/2015,Montana,North Dakota,74,63
1/3/2015,ULL,Troy,91,64
1/3/2015,UT Arlington,South Alabama,99,87
1/3/2015,SE Missouri St,Tennessee St,77,62
1/3/2015,UC Davis,Cal Maritime,78,41
1/3/2015,Northern Arizona,Portland St,73,60
1/3/2015,Kennesaw,Thomas GA,92,66
1/3/2015,Wyoming,San Jose St,64,59
1/3/2015,Idaho,Weber St,86,84
1/3/2015,CS Sacramento,Southern Utah,90,75
1/3/2015,BYU,San Francisco,99,68
1/3/2015,Appalachian St,Arkansas St,74,73
1/3/2015,Long Beach St,Fresno Pacific,81,46
1/3/2015,E Kentucky,S Carolina St,63,52
1/3/2015,Albany NY,Maine,80,56
1/3/2015,Lamar,Nicholls St,75,62
1/3/2015,NC A&T,CS Bakersfield,83,70
1/3/2015,Jackson St,Alabama A&M,70,67
1/3/2015,Ga Southern,Texas St,40,36
1/3/2015,New Mexico,Colorado St,66,53
1/3/2015,Fresno St,San Diego St,59,57
1/3/2015,Northwestern LA,Houston Bap,99,78
1/3/2015,Bradley,S Illinois,63,44
1/3/2015,LSU,Savannah St,75,59
1/3/2015,Edwardsville,Tennessee Tech,85,62
1/3/2015,Murray St,Morehead St,66,57
1/3/2015,Missouri St,Drake,62,37
1/3/2015,James Madison,Towson,61,52
1/3/2015,George Mason,La Salle,70,62
1/3/2015,NC State,Pittsburgh,68,50
1/3/2015,William & Mary,Col Charleston,75,45
1/3/2015,Georgia St,Ark Little Rock,82,69
1/3/2015,Ohio St,Illinois,77,61
1/3/2015,Rutgers,Penn St,50,46
1/3/2015,Boston Univ,Lehigh,75,56
1/3/2015,Stetson,Florida A&M,65,60
1/3/2015,High Point,Winthrop,90,87
1/3/2015,American Univ,Holy Cross,53,49
1/3/2015,Syracuse,Virginia Tech,68,66
1/3/2015,Seton Hall,Villanova,66,61
1/3/2015,Maryland,Minnesota,70,58
1/3/2015,Oregon,Oregon St,71,59
1/3/2015,Tulane,Memphis,74,66
1/3/2015,Cincinnati,SMU,56,50
1/3/2015,Gonzaga,Portland,87,75
1/3/2015,South Carolina,Iowa St,64,60
1/3/2015,Oklahoma St,Kansas St,61,47
1/3/2015,Texas,Texas Tech,70,61
1/3/2015,Oklahoma,Baylor,73,63
1/3/2015,Virginia,Miami FL,89,80
1/3/2015,North Carolina,Clemson,74,50
1/3/2015,Louisiana Tech,Southern Miss,83,70
1/3/2015,Akron,Coppin St,79,62
1/3/2015,Pepperdine,Pacific,71,61
1/3/2015,St Mary's CA,Loy Marymount,72,63
1/3/2015,Santa Clara,San Diego,59,56
1/3/2015,Hofstra,UNC Wilmington,68,56
1/3/2015,G Washington,St Joseph's PA,64,60
1/3/2015,Purdue,Michigan,64,51
1/3/2015,Northeastern,Delaware,72,53
1/3/2015,Mississippi,Austin Peay,92,63
